knob,level,task,mean,sem,count
bw_prior_strength,25.0,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
bw_prior_strength,25.0,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
bw_prior_strength,25.0,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
bw_prior_strength,25.0,lcbench_126026,0.0,0.25465661016996366,10
bw_prior_strength,25.0,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
bw_prior_strength,25.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
bw_prior_strength,25.0,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
bw_prior_strength,25.0,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
bw_prior_strength,25.0,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
bw_prior_strength,75.0,cat__ackley_10d,0.981113152396088,0.04398709803221371,10
bw_prior_strength,75.0,cont__rastrigin_10d,0.9769300373604841,0.059493056701504614,10
bw_prior_strength,75.0,cont__schwefel_10d,1.0358138039891485,0.04367423146242321,10
bw_prior_strength,75.0,lcbench_126026,0.13039016723632812,0.21678828508230405,10
bw_prior_strength,75.0,lcbench_167181,-0.12258071899413495,0.16784201896458092,10
bw_prior_strength,75.0,lcbench_167185,-0.04142913818359943,0.055093399042965945,10
bw_prior_strength,75.0,lcbench_168329,-2.294480133056638,1.2990318631946611,10
bw_prior_strength,75.0,lcbench_189908,-0.1797111511230412,0.19112562563214874,10
bw_prior_strength,75.0,lcbench_7593,1.0985145568847599,1.0368098616675747,10
bw_prior_strength,250.0,cat__ackley_10d,0.8930644428158203,0.03925501449316506,10
bw_prior_strength,250.0,cont__rastrigin_10d,1.0302212899519407,0.06587715332021594,10
bw_prior_strength,250.0,cont__schwefel_10d,0.9801773581012048,0.09601544324844637,10
bw_prior_strength,250.0,lcbench_126026,0.1922149658203125,0.20734867359165818,10
bw_prior_strength,250.0,lcbench_167181,-0.14569473266600994,0.1120936526293319,10
bw_prior_strength,250.0,lcbench_167185,0.07827758789061931,0.06041622143502924,10
bw_prior_strength,250.0,lcbench_168329,-1.7292457580566378,1.5172132447552118,10
bw_prior_strength,250.0,lcbench_189908,-0.23151855468749433,0.1767188892516625,10
bw_prior_strength,250.0,lcbench_7593,0.5349296569824162,0.9019776545531895,10
emission_scale,0.1,cat__ackley_10d,1.1083955561287362,0.048949889603543933,10
emission_scale,0.1,cont__rastrigin_10d,0.9872948433228252,0.036167499501480634,10
emission_scale,0.1,cont__schwefel_10d,1.1415099513686642,0.055308172262303196,10
emission_scale,0.1,lcbench_126026,0.260888671875,0.2588607878145215,10
emission_scale,0.1,lcbench_167181,0.15406417846680256,0.11272595213667862,10
emission_scale,0.1,lcbench_167185,-0.005889892578130685,0.06454358013834091,10
emission_scale,0.1,lcbench_168329,-1.0663795471191377,1.4228838016320111,10
emission_scale,0.1,lcbench_189908,-0.2141418457031193,0.1074903723373627,10
emission_scale,0.1,lcbench_7593,-0.03991088867188068,0.8810593653885356,10
emission_scale,0.3,cat__ackley_10d,1.0620158292808626,0.0382812087539725,10
emission_scale,0.3,cont__rastrigin_10d,0.9699079881693443,0.03548932175801102,10
emission_scale,0.3,cont__schwefel_10d,1.036716162820995,0.02932889031340583,10
emission_scale,0.3,lcbench_126026,0.3169136047363281,0.24722051990230287,10
emission_scale,0.3,lcbench_167181,0.1384284973144588,0.06585425336231418,10
emission_scale,0.3,lcbench_167185,0.05044555664061932,0.059232644247947615,10
emission_scale,0.3,lcbench_168329,-1.9077335357665988,1.5063143153922305,10
emission_scale,0.3,lcbench_189908,-0.3149765014648381,0.31857043661024587,10
emission_scale,0.3,lcbench_7593,0.14455566406249432,0.8847856312643472,10
emission_scale,1.0,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
emission_scale,1.0,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
emission_scale,1.0,cont__schwefel_10d,0.9931992400984797,0.05677422155135796,10
emission_scale,1.0,lcbench_126026,0.0,0.25465661016996366,10
emission_scale,1.0,lcbench_167181,5.684341886080802e-15,0.14554432252411506,10
emission_scale,1.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
