task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
lcbench_146212,lcbench,FMP,8,200,200,-98.93144226074219,-98.93144226074219,98.93144226074219,,True,1.0594491999945603,0.10025880031753331,1.0718461999786086,10400.0,0.959190399677027,98.93144226074219,200.0,-98.93144226074219,0.4947916666666667,0.0,0.0,0.0,36.0,1.0592579999938607,0.11236729996744543,0.9468907000264153,0.6458333333333334,0.5403225806451613,0.3541666666666667,0.4117647058823529,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 8, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,9,200,200,-99.04623413085938,-99.04623413085938,99.04623413085938,,True,1.081199599953834,0.09987929934868589,1.0934876999817789,10400.0,0.9813203006051481,99.04623413085938,200.0,-99.04623413085938,0.5885416666666666,0.0,0.0,0.0,36.0,1.0809145999955945,0.1118935996782966,0.9690210003172979,0.765625,0.6190476190476191,0.234375,0.4888888888888889,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 9, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,10,200,200,-98.9782485961914,-98.9782485961914,98.9782485961914,,True,1.0753855999791995,0.10253360000206158,1.0869888999732211,10400.0,0.9728519999771379,98.9782485961914,200.0,-98.9782485961914,0.625,0.0,0.0,0.0,36.0,1.0752089999732561,0.11482650006655604,0.9603824999067001,0.6822916666666666,0.6946564885496184,0.3177083333333333,0.47540983606557374,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 10, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,11,200,200,-99.09801483154297,-99.09801483154297,99.09801483154297,,True,1.0840959000051953,0.10339660017052665,1.0977408000035211,10400.0,0.9806992998346686,99.09801483154297,200.0,-99.09801483154297,0.625,0.0,0.0,0.0,36.0,1.083890700014308,0.11570569971809164,0.9681850002962165,0.703125,0.6592592592592592,0.296875,0.543859649122807,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 11, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,12,200,200,-99.07344055175781,-99.07344055175781,99.07344055175781,,True,1.065381399996113,0.10672960005467758,1.077618999988772,10400.0,0.9586517999414355,99.07344055175781,200.0,-99.07344055175781,0.6197916666666666,0.0,0.0,0.0,36.0,1.0651593999937177,0.11902899987762794,0.9461304001160897,0.6510416666666666,0.608,0.3489583333333333,0.6417910447761194,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 12, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,13,200,200,-98.98542022705078,-98.98542022705078,98.98542022705078,,True,1.083354500005953,0.10306879976997152,1.0961121000000276,10400.0,0.9802857002359815,98.98542022705078,200.0,-98.98542022705078,0.5989583333333334,0.0,0.0,0.0,36.0,1.0831759999855421,0.1153488996787928,0.9678271003067493,0.6822916666666666,0.6412213740458015,0.3177083333333333,0.5081967213114754,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 13, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,14,200,200,-99.10179138183594,-99.10179138183594,99.10179138183594,,True,1.0730968000134453,0.103402299573645,1.0821114999707788,10400.0,0.9696945004398003,99.10179138183594,200.0,-99.10179138183594,0.6145833333333334,0.0,0.0,0.0,36.0,1.0729600000195205,0.11552609998034313,0.9574339000391774,0.75,0.625,0.25,0.5833333333333334,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 14, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,15,200,200,-99.08780670166016,-99.08780670166016,99.08780670166016,,True,1.0598202999681234,0.10161779989721254,1.0706584000145085,10400.0,0.9582025000709109,99.08780670166016,200.0,-99.08780670166016,0.53125,0.0,0.0,0.0,36.0,1.05961950001074,0.11355990008451045,0.9460595999262296,0.671875,0.5503875968992248,0.328125,0.49206349206349204,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 15, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,16,200,200,-99.07759857177734,-99.07759857177734,99.07759857177734,,True,1.0714816999970935,0.1010213999543339,1.083102600008715,10400.0,0.9704603000427596,99.07759857177734,200.0,-99.07759857177734,0.6041666666666666,0.0,0.0,0.0,36.0,1.0713128999923356,0.11312810011440888,0.9581847998779267,0.6666666666666666,0.6796875,0.3333333333333333,0.453125,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 16, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,17,200,200,-98.84392547607422,-98.84392547607422,98.84392547607422,,True,1.0913403000449762,0.10330580035224557,1.1029124000342563,10400.0,0.9880344996927306,98.84392547607422,200.0,-98.84392547607422,0.5885416666666666,0.0,0.0,0.0,36.0,1.0911588000017218,0.11586180015001446,0.9752969998517074,0.6979166666666666,0.5970149253731343,0.3020833333333333,0.5689655172413793,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 17, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,18,200,200,-99.05870056152344,-99.05870056152344,99.05870056152344,,True,1.1124202000210062,0.10464309924282134,1.1245220999699086,10400.0,1.0077771007781848,99.05870056152344,200.0,-99.05870056152344,0.5572916666666666,0.0,0.0,0.0,36.0,1.1122460999758914,0.11703570024110377,0.9952103997347876,0.6875,0.5757575757575758,0.3125,0.5166666666666667,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 18, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP,19,200,200,-98.87975311279297,-98.87975311279297,98.87975311279297,,True,1.1036062999628484,0.10442759993020445,1.1159064000239596,10400.0,0.999178700032644,98.87975311279297,200.0,-98.87975311279297,0.546875,0.0,0.0,0.0,36.0,1.103428400005214,0.11652980005601421,0.9868985999491997,0.6354166666666666,0.5491803278688525,0.3645833333333333,0.5428571428571428,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 19, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,0,200,200,-98.93521881103516,-98.93521881103516,98.93521881103516,,True,0.856489900033921,0.09916649985825643,0.8687477000057697,10400.0,0.7573234001756646,98.93521881103516,200.0,-98.93521881103516,0.3229166666666667,0.7760416666666666,0.0,0.0,36.0,0.8563106000074185,0.11193849972914904,0.7443721002782695,0.65625,0.3492063492063492,0.34375,0.2727272727272727,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 0, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,1,200,200,-99.0519027709961,-99.0519027709961,99.0519027709961,,True,0.848439600027632,0.09938510041683912,0.8592077000066638,10400.0,0.7490544996107928,99.0519027709961,200.0,-99.0519027709961,0.3958333333333333,0.703125,0.0,0.0,36.0,0.8482663999893703,0.11199589970055968,0.7362705002888106,0.6979166666666666,0.39552238805970147,0.3020833333333333,0.39655172413793105,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 1, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,2,200,200,-99.03641510009766,-99.03641510009766,99.03641510009766,,True,0.8661322999978438,0.0959670000593178,0.8755720999906771,10400.0,0.770165299938526,99.03641510009766,200.0,-99.03641510009766,0.2760416666666667,0.7708333333333334,0.0,0.0,36.0,0.8659518000204116,0.10859870043350384,0.7573530995869078,0.5052083333333334,0.25773195876288657,0.4947916666666667,0.29473684210526313,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 2, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,3,200,200,-99.07344055175781,-99.07344055175781,99.07344055175781,,True,0.839414999994915,0.09577249985886738,0.8481816999847069,10400.0,0.7436425001360476,99.07344055175781,200.0,-99.07344055175781,0.3385416666666667,0.7604166666666666,0.0,0.0,36.0,0.8392497000168078,0.1083766997908242,0.7308730002259836,0.6510416666666666,0.288,0.3489583333333333,0.43283582089552236,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 3, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,4,200,200,-98.9544677734375,-98.9544677734375,98.9544677734375,,True,0.8468344999710098,0.1216974999406375,0.8564453000435606,10400.0,0.7251370000303723,98.9544677734375,200.0,-98.9544677734375,0.3072916666666667,0.7760416666666666,0.0,0.0,36.0,0.8466360999736935,0.13407629978610203,0.7125598001875915,0.6041666666666666,0.3103448275862069,0.3958333333333333,0.3026315789473684,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 4, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,5,200,200,-98.77570343017578,-98.77570343017578,98.77570343017578,,True,0.8377625999855809,0.09561530029168352,0.8508062000037171,10400.0,0.7421472996938974,98.77570343017578,200.0,-98.77570343017578,0.3229166666666667,0.7083333333333334,0.0,0.0,36.0,0.837595599994529,0.10796550026861951,0.7296300997259095,0.5989583333333334,0.3217391304347826,0.4010416666666667,0.3246753246753247,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 5, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,6,200,200,-99.06664276123047,-99.06664276123047,99.06664276123047,,True,0.820906599983573,0.09294130024500191,0.8315153999719769,10400.0,0.727965299738571,99.06664276123047,200.0,-99.06664276123047,0.3697916666666667,0.7552083333333334,0.0,0.0,36.0,0.8207647999515757,0.10500790027435869,0.715756899677217,0.65625,0.35714285714285715,0.34375,0.3939393939393939,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 6, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,7,200,200,-99.0352783203125,-99.0352783203125,99.0352783203125,,True,0.8389612999744713,0.09176949987886474,0.8487354000099003,10400.0,0.7471918000956066,99.0352783203125,200.0,-99.0352783203125,0.3645833333333333,0.6927083333333334,0.0,0.0,36.0,0.8387911000172608,0.10383559972979128,0.7349555002874695,0.6302083333333334,0.35537190082644626,0.3697916666666667,0.38028169014084506,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 7, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,8,200,200,-99.04774475097656,-99.04774475097656,99.04774475097656,,True,0.8361495000426657,0.0953915995778516,0.848630599968601,10400.0,0.7407579004648142,99.04774475097656,200.0,-99.04774475097656,0.375,0.7916666666666666,0.0,0.0,36.0,0.8359748999937437,0.1075899000861682,0.7283849999075755,0.7239583333333334,0.41007194244604317,0.2760416666666667,0.2830188679245283,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 8, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,9,200,200,-98.96654510498047,-98.96654510498047,98.96654510498047,,True,0.8107526999665424,0.09297439968213439,0.8211372999940068,10400.0,0.717778300284408,98.96654510498047,200.0,-98.96654510498047,0.3333333333333333,0.7291666666666666,0.0,0.0,36.0,0.8105796999880113,0.10535730019910261,0.7052223997889087,0.5520833333333334,0.32075471698113206,0.4479166666666667,0.3488372093023256,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 9, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,10,200,200,-98.9903335571289,-98.9903335571289,98.9903335571289,,True,0.8047533999779262,0.09381380048580468,0.816872900002636,10400.0,0.7109395994921215,98.9903335571289,200.0,-98.9903335571289,0.4583333333333333,0.7395833333333334,0.0,0.0,36.0,0.8045933999819681,0.1062024999409914,0.6983909000409767,0.84375,0.46296296296296297,0.15625,0.43333333333333335,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 10, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,11,200,200,-99.02507781982422,-99.02507781982422,99.02507781982422,,True,0.800273799977731,0.09208009921712801,0.8116399000282399,10400.0,0.708193700760603,99.02507781982422,200.0,-99.02507781982422,0.4114583333333333,0.71875,0.0,0.0,36.0,0.8001025000121444,0.10374679957749322,0.6963557004346512,0.703125,0.4074074074074074,0.296875,0.42105263157894735,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 11, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,12,200,200,-99.04170227050781,-99.04170227050781,99.04170227050781,,True,0.8125214999890886,0.09528469975339249,0.8230375000275671,10400.0,0.7172368002356961,99.04170227050781,200.0,-99.04170227050781,0.40625,0.7708333333333334,0.0,0.0,36.0,0.812365299963858,0.1080776997259818,0.7042876002378762,0.75,0.4166666666666667,0.25,0.375,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 12, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
lcbench_146212,lcbench,FMP_DREAM,13,200,200,-99.06172943115234,-99.06172943115234,99.06172943115234,,True,0.8517835999955423,0.09605369972996414,0.8624253000016324,10400.0,0.7557299002655782,99.06172943115234,200.0,-99.06172943115234,0.3541666666666667,0.7083333333333334,0.0,0.0,36.0,0.8516483000130393,0.10845549945952371,0.7431928005535156,0.609375,0.36752136752136755,0.390625,0.3333333333333333,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 1, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.7412354684077219, ""rejection_streak"": 24, ""seed"": 13, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",,
