task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,regret,best_metric,truncated,nregret,log_regret
lcbench_126029,lcbench,L2_K4_ORCH,5,200,200,-94.9905776977539,-94.9905776977539,94.9905776977539,,True,0.6364918000181206,0.11033009947277606,0.6463524000137113,10400.0,0.5261617005453445,200,-94.9905776977539,0.23563218390804597,0.0,3,0,19,0.6362963999854401,0.1219801000552252,0.5143162999302149,0.4885057471264368,0.10588235294117647,0.47701149425287354,0.3855421686746988,0.034482758620689655,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.9905776977539,,,
lcbench_126029,lcbench,L2_K4_ORCH,6,200,200,-94.67909240722656,-94.67909240722656,94.67909240722656,,True,0.4907029999885708,0.08357210032409057,0.4984843999845907,10400.0,0.40713089966448024,200,-94.67909240722656,0.25862068965517243,0.0,3,0,17,0.49057449999963865,0.0926635007490404,0.39791099925059825,0.5057471264367817,0.14772727272727273,0.4942528735632184,0.37209302325581395,0.0,,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.67909240722656,,,
lcbench_126029,lcbench,L2_K4_ORCH,7,200,200,-94.976806640625,-94.976806640625,94.976806640625,,True,0.5089782000286505,0.10621310019632801,0.5198177000274882,10400.0,0.40276509983232245,200,-94.976806640625,0.26285714285714284,0.0,2,0,18,0.5088261000346392,0.11604879994411021,0.392777300090529,0.5028571428571429,0.13636363636363635,0.4857142857142857,0.4,0.011428571428571429,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.976806640625,,,
lcbench_126029,lcbench,L2_K4_ORCH,8,200,200,-94.6541748046875,-94.6541748046875,94.6541748046875,,True,0.44568420003633946,0.07260100037092343,0.4528717999928631,10400.0,0.37308319966541603,200,-94.6541748046875,0.25287356321839083,0.0,2,1,20,0.44555030000628904,0.08071780006866902,0.36483249993762,0.5,0.16091954022988506,0.47126436781609193,0.36585365853658536,0.028735632183908046,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.6541748046875,,,
lcbench_126029,lcbench,L2_K4_ORCH,9,200,200,-94.8489990234375,-94.8489990234375,94.8489990234375,,True,0.41637439996702597,0.08113610028522089,0.4234053999534808,10400.0,0.3352382996818051,200,-94.8489990234375,0.20114942528735633,0.0,3,0,15,0.41626099997665733,0.08954309998080134,0.326717899995856,0.45977011494252873,0.2,0.4942528735632184,0.22093023255813954,0.04597701149425287,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": true, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.8489990234375,,,
lcbench_126029,lcbench,L3_NOSUB,0,200,200,-95.25401306152344,-95.25401306152344,95.25401306152344,,True,0.5276333999936469,0.08549320010934025,3.7766416000085883,10400.0,0.44214019988430664,200,-95.25401306152344,0.16666666666666666,0.0,3,0,15,0.527410700044129,0.09488310012966394,0.4325275999144651,0.25287356321839083,0.13636363636363635,0.7011494252873564,0.1885245901639344,0.04597701149425287,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 0, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.25401306152344,,,
lcbench_126029,lcbench,L3_NOSUB,1,200,200,-95.42094421386719,-95.42094421386719,95.42094421386719,,True,0.4674259999883361,0.08217389980563894,3.7447703999932855,10400.0,0.3852521001826972,200,-95.42094421386719,0.11627906976744186,0.0,4,1,11,0.46721019997494295,0.09118760016281158,0.3760225998121314,0.3430232558139535,0.15254237288135594,0.5755813953488372,0.10101010101010101,0.08139534883720931,0.07142857142857142,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 1, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.42094421386719,,,
lcbench_126029,lcbench,L3_NOSUB,2,200,200,-95.44642639160156,-95.44642639160156,95.44642639160156,,True,0.563270199985709,0.09063140000216663,3.8635001000366174,10400.0,0.4726387999835424,200,-95.44642639160156,0.14450867052023122,0.0,3,1,15,0.5631009000353515,0.10055159998591989,0.4625493000494316,0.3872832369942196,0.19402985074626866,0.5606936416184971,0.1134020618556701,0.05202312138728324,0.1111111111111111,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 2, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.44642639160156,,,
lcbench_126029,lcbench,L3_NOSUB,3,200,200,-94.80342102050781,-94.80342102050781,94.80342102050781,,True,0.5267090999986976,0.08084559993585572,3.8748918999917805,10400.0,0.4458635000628419,200,-94.80342102050781,0.19653179190751446,0.0,2,2,15,0.5264707999886014,0.08998379984404892,0.43648700014455244,0.3583815028901734,0.1774193548387097,0.6011560693641619,0.22115384615384615,0.04046242774566474,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 3, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.80342102050781,,,
lcbench_126029,lcbench,L3_NOSUB,4,200,200,-94.6455078125,-94.6455078125,94.6455078125,,True,0.6352091999724507,0.09463630022946745,3.9629217999754474,10400.0,0.5405728997429833,200,-94.6455078125,0.19886363636363635,0.0,1,0,22,0.6349655000376515,0.10504709964152426,0.5299184003961273,0.2556818181818182,0.17777777777777778,0.6079545454545454,0.2336448598130841,0.13636363636363635,0.08333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 4, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.6455078125,,,
lcbench_126029,lcbench,L3_NOSUB,5,200,200,-94.38951873779297,-94.38951873779297,94.38951873779297,,True,0.5956058999872766,0.10064909973880276,3.861892400018405,10400.0,0.4949568002484739,200,-94.38951873779297,0.2254335260115607,0.0,3,1,12,0.5953848999924958,0.11190470034489408,0.4834801996476017,0.37572254335260113,0.26153846153846155,0.5838150289017341,0.2079207920792079,0.04046242774566474,0.14285714285714285,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.38951873779297,,,
lcbench_126029,lcbench,L3_NOSUB,6,200,200,-97.95021057128906,-97.95021057128906,97.95021057128906,,True,0.46272020001197234,0.07584070012671873,3.7993552000261843,10400.0,0.3868794998852536,200,-97.95021057128906,0.09826589595375723,0.0,3,1,14,0.46244149998528883,0.08421579981222749,0.37822570017306134,0.2947976878612717,0.13725490196078433,0.6127167630057804,0.08490566037735849,0.09248554913294797,0.0625,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,97.95021057128906,,,
lcbench_126029,lcbench,L3_NOSUB,7,200,200,-95.24057006835938,-95.24057006835938,95.24057006835938,,True,0.5548619999899529,0.08412700006738305,3.9335848999908194,10400.0,0.47073499992256984,200,-95.24057006835938,0.12643678160919541,0.0,2,1,16,0.5545801999978721,0.09306449949508533,0.4615157005027868,0.27586206896551724,0.14583333333333334,0.6781609195402298,0.11864406779661017,0.04597701149425287,0.125,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.24057006835938,,,
lcbench_126029,lcbench,L3_NOSUB,8,200,200,-94.43021392822266,-94.43021392822266,94.43021392822266,,True,0.47715320001589134,0.0872121998691,0.4886837999802083,10400.0,0.38994100014679134,200,-94.43021392822266,0.16184971098265896,0.0,3,1,15,0.47697379998862743,0.09613809996517375,0.3808357000234537,0.3583815028901734,0.22580645161290322,0.5375722543352601,0.11827956989247312,0.10404624277456648,0.16666666666666666,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.43021392822266,,,
lcbench_126029,lcbench,L3_NOSUB,9,200,200,-94.73762512207031,-94.73762512207031,94.73762512207031,,True,0.5649680999922566,0.09166520019061863,0.5738918000133708,10400.0,0.473302899801638,200,-94.73762512207031,0.1329479768786127,0.0,2,2,14,0.5648163000005297,0.10103890037862584,0.4637773996219039,0.2254335260115607,0.20512820512820512,0.6820809248554913,0.11016949152542373,0.09248554913294797,0.125,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""viterbi"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.73762512207031,,,
lcbench_126029,lcbench,L4_SOFT,0,200,200,-95.11421966552734,-95.11421966552734,95.11421966552734,,True,0.6548502999939956,0.09598009963519871,0.6680745000485331,10400.0,0.5588702003587969,200,-95.11421966552734,0.18285714285714286,0.0,1,1,19,0.6546304000075907,0.10669459961354733,0.5479358003940433,0.24571428571428572,0.20930232558139536,0.7257142857142858,0.18110236220472442,0.02857142857142857,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 0, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.11421966552734,,,
lcbench_126029,lcbench,L4_SOFT,1,200,200,-94.76039123535156,-94.76039123535156,94.76039123535156,,True,0.6145033000502735,0.0895896001602523,0.6237167000072077,10400.0,0.5249136998900212,200,-94.76039123535156,0.20809248554913296,0.0,2,2,17,0.6143474000273272,0.09947590017691255,0.5148714998504147,0.3352601156069364,0.22413793103448276,0.6011560693641619,0.22115384615384615,0.06358381502890173,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 1, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.76039123535156,,,
lcbench_126029,lcbench,L4_SOFT,2,200,200,-94.9858627319336,-94.9858627319336,94.9858627319336,,True,0.6893118000007235,0.09936549968551844,0.7001342999865301,10400.0,0.589946300315205,200,-94.9858627319336,0.13714285714285715,0.0,2,0,18,0.6891253999783657,0.11066350032342598,0.5784618996549398,0.35428571428571426,0.20967741935483872,0.5771428571428572,0.09900990099009901,0.06857142857142857,0.08333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 2, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.9858627319336,,,
lcbench_126029,lcbench,L4_SOFT,3,200,200,-95.08846282958984,-95.08846282958984,95.08846282958984,,True,0.6260952999582514,0.09464099939214066,0.638020999962464,10400.0,0.5314543005661108,200,-95.08846282958984,0.20809248554913296,0.0,2,2,14,0.6259062999743037,0.10537259990815073,0.520533700066153,0.32947976878612717,0.21052631578947367,0.6127167630057804,0.22641509433962265,0.057803468208092484,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 3, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.08846282958984,,,
lcbench_126029,lcbench,L4_SOFT,4,200,200,-95.00615692138672,-95.00615692138672,95.00615692138672,,True,0.6218748000101186,0.09554750006645918,0.632960999966599,10400.0,0.5263272999436595,200,-95.00615692138672,0.26744186046511625,0.0,3,2,14,0.6216760000097565,0.10633010015590116,0.5153458998538554,0.4476744186046512,0.24675324675324675,0.5406976744186046,0.2903225806451613,0.011627906976744186,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 4, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.00615692138672,,,
lcbench_126029,lcbench,L4_SOFT,5,200,200,-94.65814971923828,-94.65814971923828,94.65814971923828,,True,0.5635200999677181,0.08490029978565872,0.5742730000056326,10400.0,0.4786198001820594,200,-94.65814971923828,0.1724137931034483,0.0,3,0,15,0.5633498000097461,0.09426409978186712,0.469085700227879,0.40804597701149425,0.14084507042253522,0.5344827586206896,0.20430107526881722,0.05747126436781609,0.1,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 5, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.65814971923828,,,
lcbench_126029,lcbench,L4_SOFT,6,200,200,-98.31594848632812,-98.31594848632812,98.31594848632812,,True,0.5406422999803908,0.08347319992026314,0.5497273000073619,10400.0,0.4571691000601277,200,-98.31594848632812,0.1791907514450867,0.0,2,2,15,0.5404906999901868,0.09305540024070069,0.44743529974948615,0.31213872832369943,0.2037037037037037,0.630057803468208,0.1834862385321101,0.057803468208092484,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 6, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,98.31594848632812,,,
lcbench_126029,lcbench,L4_SOFT,7,200,200,-95.56884765625,-95.56884765625,95.56884765625,,True,0.6171315999818034,0.0868033996084705,0.6286823999835178,10400.0,0.530328200373333,200,-95.56884765625,0.1896551724137931,0.0,2,1,18,0.6169841000228189,0.09633609978482127,0.5206480002379976,0.25287356321839083,0.22727272727272727,0.735632183908046,0.1796875,0.011494252873563218,0.0,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 7, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.56884765625,,,
lcbench_126029,lcbench,L4_SOFT,8,200,200,-95.45552825927734,-95.45552825927734,95.45552825927734,,True,0.6021004999638535,0.09289689996512607,0.6140774000086822,10400.0,0.5092035999987274,200,-95.45552825927734,0.15028901734104047,0.0,2,2,14,0.6019259000313468,0.10341229988262057,0.49851360014872625,0.3988439306358382,0.17391304347826086,0.5375722543352601,0.13978494623655913,0.06358381502890173,0.09090909090909091,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 8, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,95.45552825927734,,,
lcbench_126029,lcbench,L4_SOFT,9,200,200,-94.1176986694336,-94.1176986694336,94.1176986694336,,True,0.636535300000105,0.0968304998241365,0.6498678999487311,10400.0,0.5397048001759686,200,-94.1176986694336,0.21264367816091953,0.0,1,2,16,0.6363479999708943,0.10740409977734089,0.5289439001935534,0.22988505747126436,0.3,0.7183908045977011,0.176,0.05172413793103448,0.3333333333333333,"{""T_mcmc"": 0.0712622725967732, ""burnin_fraction"": 0.11826007033992322, ""bw_prior_strength"": 2.1719757341790142, ""decoder"": ""soft"", ""emission_mu"": [-0.014986723504698351, 0.14986723504698352, 0.022480085257047526], ""emission_sigma"": [0.0899203410281901, 0.3746680876174588, 0.029973447009396702], ""explore_subsample"": false, ""hmm_window"": 17, ""kde_tau"": 0.005093545098235108, ""n_chains"": 4, ""n_init"": 23, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 14, ""seed"": 9, ""sigma_fraction"": 0.604337970018016, ""wide_sigma_fraction"": 0.0774111288779193}",,94.1176986694336,,,
