task,suite,method,seed,n_evals,best_loss,acceptance_rate,kernel_fraction_dream,n_rescues,n_reseeds,n_bw_refits,time_total,time_objective,time_overhead,frac_exploit,acc_exploit,frac_explore,acc_explore,frac_trapped,acc_trapped
lcbench_189865,lcbench,FMP_DREAM,15,200,-97.54228973388672,0.2552083333333333,0.7291666666666666,0,0,36,1.374770800000988,0.1808900001924485,1.1938807998085395,0.4895833333333333,0.2553191489361702,0.5104166666666666,0.25510204081632654,0.0,
lcbench_189865,lcbench,FMP_DREAM,16,200,-98.37297058105469,0.19791666666666666,0.8333333333333334,0,0,36,1.2448703999980353,0.1742354003363289,1.0706349996617064,0.25,0.3125,0.734375,0.15602836879432624,0.015625,0.3333333333333333
lcbench_189865,lcbench,FMP_DREAM,17,200,-98.5081558227539,0.265625,0.7135416666666666,0,0,36,1.2922985999612138,0.17292699991958216,1.1193716000416316,0.3541666666666667,0.27941176470588236,0.6354166666666666,0.2540983606557377,0.010416666666666666,0.5
lcbench_189865,lcbench,FMP_DREAM,18,200,-96.56784057617188,0.3229166666666667,0.7552083333333334,0,0,36,1.2899561999947764,0.1720520001836121,1.1179041998111643,0.5729166666666666,0.34545454545454546,0.4270833333333333,0.2926829268292683,0.0,
lcbench_189865,lcbench,FMP_DREAM,19,200,-98.47096252441406,0.2552083333333333,0.7447916666666666,0,0,36,1.2458375999704003,0.1715565996710211,1.0742810002993792,0.3489583333333333,0.2835820895522388,0.6510416666666666,0.24,0.0,
lcbench_189873,lcbench,FMP_DREAM,0,200,-87.24376678466797,0.2864583333333333,0.8177083333333334,0,0,36,0.45198499999241903,0.05824309999297839,0.39374189999944065,0.453125,0.3333333333333333,0.546875,0.24761904761904763,0.0,
lcbench_189873,lcbench,FMP_DREAM,1,200,-94.77195739746094,0.15625,0.765625,0,0,36,0.4041150999983074,0.05562750001263339,0.348487599985674,0.3697916666666667,0.23943661971830985,0.6302083333333334,0.10743801652892562,0.0,
lcbench_189873,lcbench,FMP_DREAM,2,200,-87.84991455078125,0.25,0.7395833333333334,0,0,36,0.4047144000069238,0.0544602000300074,0.3502541999769164,0.453125,0.3333333333333333,0.546875,0.18095238095238095,0.0,
lcbench_189873,lcbench,FMP_DREAM,3,200,-91.23452758789062,0.21354166666666666,0.7760416666666666,0,0,36,0.4013244000088889,0.05401149997487664,0.3473129000340123,0.3541666666666667,0.23529411764705882,0.6458333333333334,0.20161290322580644,0.0,
lcbench_189873,lcbench,FMP_DREAM,4,200,-91.55528259277344,0.25,0.71875,0,0,36,0.40448640000249725,0.053019600090919994,0.35146679991157725,0.4114583333333333,0.27848101265822783,0.5677083333333334,0.22018348623853212,0.020833333333333332,0.5
lcbench_189873,lcbench,FMP_DREAM,5,200,-92.91657257080078,0.20833333333333334,0.7447916666666666,0,0,36,0.4273432000045432,0.0557767999562202,0.371566400048323,0.3854166666666667,0.22972972972972974,0.6145833333333334,0.19491525423728814,0.0,
lcbench_189873,lcbench,FMP_DREAM,6,200,-90.74235534667969,0.22395833333333334,0.7447916666666666,0,0,36,0.4219900000025518,0.058220400067511946,0.3637695999350399,0.3697916666666667,0.28169014084507044,0.6302083333333334,0.19008264462809918,0.0,
lcbench_189873,lcbench,FMP_DREAM,7,200,-92.21002197265625,0.23958333333333334,0.78125,0,0,36,0.4155754999956116,0.05654049992153887,0.35903500007407274,0.4010416666666667,0.2077922077922078,0.59375,0.2543859649122807,0.005208333333333333,1.0
lcbench_189873,lcbench,FMP_DREAM,8,200,-87.80166625976562,0.13541666666666666,0.7864583333333334,0,0,36,0.4093738000083249,0.0549567999842111,0.3544170000241138,0.21875,0.16666666666666666,0.78125,0.12666666666666668,0.0,
lcbench_189873,lcbench,FMP_DREAM,9,200,-92.5571517944336,0.2760416666666667,0.7083333333333334,0,0,36,0.4249383999995189,0.058607400045730174,0.3663309999537887,0.3333333333333333,0.375,0.65625,0.2222222222222222,0.010416666666666666,0.5
lcbench_189873,lcbench,FMP_DREAM,10,200,-93.618896484375,0.22395833333333334,0.7708333333333334,0,0,36,0.4141634999978123,0.061208800034364685,0.35295469996344764,0.3802083333333333,0.2876712328767123,0.6197916666666666,0.18487394957983194,0.0,
lcbench_189873,lcbench,FMP_DREAM,11,200,-92.87227630615234,0.25,0.734375,0,0,36,0.4370212000067113,0.0608936000498943,0.376127599956817,0.4166666666666667,0.275,0.5625,0.23148148148148148,0.020833333333333332,0.25
lcbench_189873,lcbench,FMP_DREAM,12,200,-85.20911407470703,0.21354166666666666,0.7447916666666666,0,0,36,0.4545490000018617,0.06024869992688764,0.3943003000749741,0.3229166666666667,0.3064516129032258,0.65625,0.16666666666666666,0.020833333333333332,0.25
lcbench_189873,lcbench,FMP_DREAM,13,200,-91.84842681884766,0.2552083333333333,0.7604166666666666,0,0,36,0.40933209999639075,0.05665399998542853,0.3526781000109622,0.3958333333333333,0.27631578947368424,0.5989583333333334,0.23478260869565218,0.005208333333333333,1.0
lcbench_189873,lcbench,FMP_DREAM,14,200,-89.21292114257812,0.2708333333333333,0.796875,0,0,36,0.3961785999999847,0.0547283999476349,0.34145020005234983,0.4583333333333333,0.25,0.5416666666666666,0.28846153846153844,0.0,
lcbench_189873,lcbench,FMP_DREAM,15,200,-88.51697540283203,0.2760416666666667,0.796875,0,0,36,0.4006814000022132,0.056508100155042484,0.3441732998471707,0.3958333333333333,0.3157894736842105,0.6041666666666666,0.25,0.0,
lcbench_189873,lcbench,FMP_DREAM,16,200,-93.33718872070312,0.28125,0.7083333333333334,0,0,36,0.4114317000057781,0.05558270003530197,0.35584899997047614,0.5520833333333334,0.2641509433962264,0.4479166666666667,0.3023255813953488,0.0,
lcbench_189873,lcbench,FMP_DREAM,17,200,-92.5179672241211,0.22916666666666666,0.7083333333333334,0,0,36,0.41619839999475516,0.057694599992828444,0.3585038000019267,0.4479166666666667,0.29069767441860467,0.5520833333333334,0.1792452830188679,0.0,
lcbench_189873,lcbench,FMP_DREAM,18,200,-93.94265747070312,0.21875,0.7291666666666666,0,0,36,0.42240190001029987,0.05895590013824403,0.36344599987205584,0.3489583333333333,0.23880597014925373,0.6510416666666666,0.208,0.0,
lcbench_189873,lcbench,FMP_DREAM,19,200,-93.788330078125,0.2604166666666667,0.75,0,0,36,0.48180810001213104,0.07313769996108022,0.4086704000510508,0.3854166666666667,0.22972972972972974,0.6145833333333334,0.2796610169491525,0.0,
lcbench_189906,lcbench,FMP_DREAM,0,200,-92.2089614868164,0.2864583333333333,0.7708333333333334,0,0,36,0.7315208999934839,0.08659199994872324,0.6449289000447607,0.484375,0.3010752688172043,0.515625,0.2727272727272727,0.0,
lcbench_189906,lcbench,FMP_DREAM,1,200,-91.2324447631836,0.2864583333333333,0.765625,0,0,36,0.8020120000001043,0.09573850000742823,0.7062734999926761,0.4375,0.38095238095238093,0.5625,0.21296296296296297,0.0,
lcbench_189906,lcbench,FMP_DREAM,2,200,-91.95710754394531,0.3229166666666667,0.7395833333333334,0,0,36,0.9590301999996882,0.11122019992035348,0.8478100000793347,0.484375,0.34408602150537637,0.515625,0.30303030303030304,0.0,
