task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,regret,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
noisy__schwefel_10d,noisy,TPE,2,500,500,1286.2970472747506,1668.6996465219022,1286.2970472747506,0.0,False,10.948023299977649,0.1642831988283433,10.952272799971979,500.0,10.783740101149306,1668.6996465219022,1668.6996465219022,,,,,,,,,,,,,,,,,,0.6297736191809818,3.2223781739490285
noisy__schwefel_10d,noisy,TPE,3,500,500,1141.8912936010627,2251.0470884937604,1141.8912936010627,0.0,False,11.174239000014495,0.1642055994598195,11.177738200000022,500.0,11.010033400554676,2251.0470884937604,2251.0470884937604,,,,,,,,,,,,,,,,,,0.8495537677031085,3.352384579877955
noisy__schwefel_10d,noisy,TPE,4,500,500,1259.7720938593425,1979.9888898346435,1259.7720938593425,0.0,False,11.333489899989218,0.16608180024195462,11.337104799982626,500.0,11.167408099747263,1979.9888898346435,1979.9888898346435,,,,,,,,,,,,,,,,,,0.7472553683871901,3.296662753343832
noisy__schwefel_10d,noisy,TPE,5,500,500,1150.942388131236,1930.4241108704618,1150.942388131236,0.0,False,11.22711989999516,0.1654395001824014,11.231251800025348,500.0,11.061680399812758,1930.4241108704618,1930.4241108704618,,,,,,,,,,,,,,,,,,0.7285494315235734,3.2856527332441834
noisy__schwefel_10d,noisy,TPE,6,500,500,959.5315590159782,2196.8435614898863,959.5315590159782,0.0,False,11.083052299974952,0.16332750010769814,11.08742950001033,500.0,10.919724799867254,2196.8435614898863,2196.8435614898863,,,,,,,,,,,,,,,,,,0.8290971496144346,3.341799131658481
noisy__schwefel_10d,noisy,TPE,7,500,500,670.5443476513069,877.4719953470012,670.5443476513069,0.0,False,11.222117600031197,0.1619981993571855,11.22584420000203,500.0,11.060119400674012,877.4719953470012,877.4719953470012,,,,,,,,,,,,,,,,,,0.3311612820146813,2.943233264784195
noisy__schwefel_10d,noisy,TPE,8,500,500,1410.3032028381303,2220.2353497438844,1410.3032028381303,0.0,False,10.964170999999624,0.16217769973445684,10.968215200002305,500.0,10.801993300265167,2220.2353497438844,2220.2353497438844,,,,,,,,,,,,,,,,,,0.8379252998322049,3.3463990130441505
noisy__schwefel_10d,noisy,TPE,9,500,500,775.1377379118757,1386.9884371281187,775.1377379118757,0.0,False,11.072916300036013,0.1637227995088324,11.076207900012378,500.0,10.90919350052718,1386.9884371281187,1386.9884371281187,,,,,,,,,,,,,,,,,,0.5234547329311035,3.1420728405164104
noisy__schwefel_10d,noisy,TPE,10,500,500,834.9368557012458,1386.7644637899584,834.9368557012458,0.0,False,11.206869999994524,0.1671566998702474,11.210742900031619,500.0,11.039713300124276,1386.7644637899584,1386.7644637899584,,,,,,,,,,,,,,,,,,0.5233702045379518,3.14200270421477
noisy__schwefel_10d,noisy,TPE,11,500,500,951.7197748761808,1552.863175261869,951.7197748761808,0.0,False,11.132415600004606,0.16317329986486584,11.136123700009193,500.0,10.96924230013974,1552.863175261869,1552.863175261869,,,,,,,,,,,,,,,,,,0.5860564925604799,3.1911331911782916
noisy__schwefel_10d,noisy,TPE,12,500,500,1013.6204276750501,1555.2222394276027,1013.6204276750501,0.0,False,11.136129199992865,0.1648636000463739,11.139725300017744,500.0,10.971265599946491,1555.2222394276027,1555.2222394276027,,,,,,,,,,,,,,,,,,0.586946812385639,3.191792457967765
