suite,task,method,mean,std,sem,median,q25,q75,n
lcbench,lcbench_167185,L1_K1_VITERBI_SUB,-96.6732105255127,0.2015940818075216,0.045077807078326676,-96.72415542602539,-96.81699752807617,-96.4757022857666,20
lcbench,lcbench_167185,RS,-96.70751686096192,0.2298073067059954,0.051386475952074795,-96.70681381225586,-96.85153388977051,-96.54574012756348,20
lcbench,lcbench_167185,TPE,-97.30578804016113,0.3579104071472889,0.08003120002359689,-97.41108322143555,-97.6015625,-96.97733116149902,20
lcbench,lcbench_167185,TPE_HB,-97.1022117614746,0.3282850335508835,0.07340676510155726,-97.14810943603516,-97.33840751647949,-96.83176803588867,20
lcbench,lcbench_167190,CMAES,-89.15344886779785,0.6944047551385759,0.15527362363889521,-89.37574768066406,-89.59395980834961,-89.10739707946777,20
lcbench,lcbench_167190,FMP_DREAM,-88.44951705932617,1.3061429884386022,0.29206245104834383,-88.0282211303711,-88.98810577392578,-87.54356002807617,20
lcbench,lcbench_167190,GP,-90.03085441589356,0.02840764191270063,0.006352141839727081,-90.01919174194336,-90.06822395324707,-90.01138114929199,20
lcbench,lcbench_167190,L1_K1_VITERBI_SUB,-87.00927810668945,0.9146707360421761,0.20452659428200742,-87.04439544677734,-87.65701103210449,-86.48603248596191,20
lcbench,lcbench_167190,RS,-86.97693061828613,0.7971849642675896,0.17825597707430693,-87.12304306030273,-87.28213310241699,-86.6199779510498,20
lcbench,lcbench_167190,TPE,-88.99446182250976,2.243813520845807,0.5017319561444372,-89.50676345825195,-89.71829414367676,-89.37925720214844,20
lcbench,lcbench_167190,TPE_HB,-88.07945861816407,2.30733357008999,0.5159354709488494,-88.78616714477539,-89.48508644104004,-88.07013130187988,20
lcbench,lcbench_168329,CMAES,-34.45999813079834,4.128144280200853,0.9230811231456045,-33.73930740356445,-35.41057205200195,-32.6907901763916,20
lcbench,lcbench_168329,FMP_DREAM,-39.16583909988403,4.847515863789583,1.083937499344212,-39.47384834289551,-43.615116119384766,-35.62248611450195,20
lcbench,lcbench_168329,GP,-47.546163177490236,1.9266642098236917,0.4308152142981693,-45.93444061279297,-49.21400547027588,-45.93444061279297,20
lcbench,lcbench_168329,L1_K1_VITERBI_SUB,-35.56746654510498,5.859289011370801,1.3101768529242648,-34.743669509887695,-37.57737445831299,-31.683847904205322,20
lcbench,lcbench_168329,RS,-31.79375696182251,3.4676340952832,0.7753865558149219,-32.201762199401855,-34.17823886871338,-29.555267333984375,20
lcbench,lcbench_168329,TPE,-36.59869508743286,5.368565433524191,1.2004477251015724,-34.37189865112305,-37.48824214935303,-33.61751651763916,20
lcbench,lcbench_168329,TPE_HB,-32.572277545928955,6.014963745154041,1.3449867816361156,-34.63405418395996,-35.75802993774414,-32.91627216339111,20
lcbench,lcbench_168330,CMAES,-73.33668022155761,1.982229168438226,0.44323991676107527,-73.61187744140625,-74.60124969482422,-72.32839965820312,20
lcbench,lcbench_168330,FMP_DREAM,-71.62228698730469,1.9084856810612285,0.42675037169378843,-71.77285385131836,-72.64186668395996,-70.48868179321289,20
lcbench,lcbench_168330,GP,-75.20500793457032,2.111061139293492,0.47204762121183974,-76.53470230102539,-76.71749877929688,-72.1385612487793,20
lcbench,lcbench_168330,L1_K1_VITERBI_SUB,-69.54687976837158,3.1884164250549167,0.7129515866999651,-69.88859558105469,-71.45203399658203,-68.2310733795166,20
lcbench,lcbench_168330,RS,-69.52263221740722,1.3849437904285178,0.30968284604143886,-69.63283157348633,-70.43816375732422,-68.38383293151855,20
lcbench,lcbench_168330,TPE,-73.96108131408691,2.2698117092521746,0.507545327801285,-74.46927642822266,-75.45558166503906,-73.4102954864502,20
lcbench,lcbench_168330,TPE_HB,-67.88146133422852,5.61008314912441,1.254452728086827,-68.28765487670898,-73.46914291381836,-63.95068073272705,20
lcbench,lcbench_168331,CMAES,-70.64060516357422,5.442208973690564,1.2169149212931467,-71.49234771728516,-74.4895191192627,-66.2375659942627,20
lcbench,lcbench_168331,FMP_DREAM,-74.69158210754395,3.854169360198393,0.8618184686200477,-75.80359268188477,-76.62972640991211,-73.77958106994629,20
lcbench,lcbench_168331,GP,-86.16864624023438,1.7900803198722357,0.4002741280418888,-86.88076782226562,-86.88076782226562,-86.88076782226562,20
lcbench,lcbench_168331,L1_K1_VITERBI_SUB,-67.62449722290039,8.672348813848116,1.9391961472354056,-68.91850280761719,-75.70320701599121,-61.0894136428833,20
lcbench,lcbench_168331,RS,-65.73225269317626,4.363933864885237,0.9758052771196771,-64.73483085632324,-68.19078063964844,-62.272865295410156,20
lcbench,lcbench_168331,TPE,-75.64657955169677,6.086141590212116,1.3609026316402957,-77.12142562866211,-79.26180076599121,-73.85753440856934,20
lcbench,lcbench_168331,TPE_HB,-68.76180400848389,9.698678292970152,2.168690395498288,-68.65073776245117,-76.65329551696777,-62.16684055328369,20
lcbench,lcbench_168335,CMAES,-95.91308975219727,0.9966328637546792,0.22285388319657548,-95.62937927246094,-95.99342346191406,-95.33753967285156,20
lcbench,lcbench_168335,FMP_DREAM,-96.19855155944825,1.6444929612161414,0.3677198049799211,-96.13980865478516,-97.66165542602539,-94.83470726013184,20
lcbench,lcbench_168335,GP,-99.22072563171386,0.03251584866285907,0.0072707647956249165,-99.21224212646484,-99.2529354095459,-99.1982421875,20
lcbench,lcbench_168335,L1_K1_VITERBI_SUB,-95.11424369812012,1.251674742030418,0.279882980889953,-94.81439590454102,-96.2059440612793,-94.25180244445801,20
lcbench,lcbench_168335,RS,-94.8775707244873,0.992507935460744,0.22193152118981985,-94.98629760742188,-95.54423904418945,-94.18375205993652,20
lcbench,lcbench_168335,TPE,-97.33468627929688,1.4234164673245984,0.3182855981230412,-97.80447769165039,-98.74528121948242,-95.91082954406738,20
lcbench,lcbench_168335,TPE_HB,-97.09096260070801,1.6073299494880913,0.35940990293266745,-96.22661590576172,-98.62492561340332,-95.84488487243652,20
lcbench,lcbench_168868,CMAES,-99.69463310241699,0.021163225257765712,0.00473224102995054,-99.7009048461914,-99.70490264892578,-99.69500923156738,20
lcbench,lcbench_168868,FMP_DREAM,-99.6670108795166,0.037286961702298886,0.008337618104076856,-99.67980194091797,-99.69624710083008,-99.64919471740723,20
lcbench,lcbench_168868,GP,-99.74114990234375,0.0019356532766829943,0.0004328252307533307,-99.7408447265625,-99.7408447265625,-99.7408447265625,20
lcbench,lcbench_168868,L1_K1_VITERBI_SUB,-99.61665115356445,0.04969713236917551,0.011112616626428233,-99.6282844543457,-99.65394401550293,-99.59076309204102,20
lcbench,lcbench_168868,RS,-99.63259239196778,0.04381442594936708,0.009797203481791417,-99.6341781616211,-99.6685848236084,-99.61109352111816,20
lcbench,lcbench_168868,TPE,-99.70332260131836,0.014133116417811373,0.0031602609044142894,-99.7060432434082,-99.71051216125488,-99.70004844665527,20
lcbench,lcbench_168868,TPE_HB,-99.70646171569824,0.023912975728166135,0.005347103927248226,-99.71440887451172,-99.71574401855469,-99.7106990814209,20
lcbench,lcbench_168908,CMAES,-82.96709823608398,1.9629540718024836,0.4389298741260347,-83.10009384155273,-83.69835472106934,-82.60254669189453,20
lcbench,lcbench_168908,FMP_DREAM,-83.9941635131836,1.5942673575381758,0.35648901857643206,-83.9188003540039,-84.99866485595703,-82.93900489807129,20
lcbench,lcbench_168908,GP,-94.03310623168946,0.15245980410267665,0.034091048580988534,-94.0947265625,-94.09723663330078,-94.08808326721191,20
lcbench,lcbench_168908,L1_K1_VITERBI_SUB,-83.13216972351074,1.5712336055007696,0.3513385150431805,-83.22700881958008,-83.89923477172852,-82.38569641113281,20
lcbench,lcbench_168908,RS,-82.84761047363281,0.869524509579506,0.19443159115219422,-82.9531364440918,-83.3558349609375,-82.50290107727051,20
lcbench,lcbench_168908,TPE,-85.93819618225098,0.9684341837854482,0.21654846666787933,-86.36956405639648,-86.50476264953613,-85.61116790771484,20
lcbench,lcbench_168908,TPE_HB,-86.1322395324707,1.1162251543698793,0.2495955323366247,-86.53775787353516,-86.68487548828125,-86.18016815185547,20
lcbench,lcbench_168910,CMAES,-73.75955467224121,4.5287683317787515,1.0126633844205606,-71.66976165771484,-78.17575645446777,-70.95119857788086,20
lcbench,lcbench_168910,FMP_DREAM,-74.70760536193848,5.275309635341522,1.1795950946983274,-73.73603820800781,-78.96109580993652,-69.92330169677734,20
lcbench,lcbench_168910,GP,-88.74051322937012,0.07071084402120256,0.015811425397779265,-88.76736831665039,-88.7679615020752,-88.76135635375977,20
lcbench,lcbench_168910,L1_K1_VITERBI_SUB,-71.15330352783204,4.229793814102106,0.9458106499140414,-68.89088821411133,-74.39286422729492,-67.93553924560547,20
lcbench,lcbench_168910,RS,-72.44348449707032,2.5721497270078957,0.5751501637897177,-72.34292602539062,-74.40610313415527,-70.46517944335938,20
lcbench,lcbench_168910,TPE,-75.89083404541016,6.2604421090846065,1.3998774125115334,-74.09349822998047,-81.93185043334961,-70.01066780090332,20
lcbench,lcbench_168910,TPE_HB,-69.90989990234375,3.175095127603878,0.7099728540350652,-68.95769119262695,-71.03520011901855,-68.41351318359375,20
